Ben_Date,School_Id_Masked,Route_Index,V_rice_big,V_rice_med,V_rice_sma,W_rice_big,W_rice_med,W_rice_sma,censored,Total_Inventory_KG,Total_Returns_KG,Total_Consumption_KG,Mixed_Demand
8/5/2015,ZYD-CU5,18,,1,,,5.21,,0,17.8,5.21,12.59,12.59
9/12/2015,ZYD-CU5,18,,1,,,22.35,,0,17.8,22.35,0,0
1/19/2015,ZYD-CU6,18,1,,,28.4,,,0,23.8,28.4,0,0
6/8/2015,ZYD-CU6,18,,1,,,10.17,,0,17.8,10.17,7.63,7.63
6/18/2015,ZYD-CU6,18,1,,,1.55,,,0,23.8,1.55,22.25,22.25
7/11/2015,ZYD-CU6,18,1,,,24.53,,,0,23.8,24.53,0,0
8/1/2015,ZYD-CU6,18,1,,,6.44,,,0,23.8,6.44,17.36,17.36
12/29/2015,ZYD-CU6,18,1,,,22.71,,,0,23.8,22.71,1.09,1.09
8/30/2016,ZYD-CU6,18,1,,,8.4,,,0,23.8,8.4,15.4,15.4
11/19/2016,ZYD-CU6,18,,1,,,14.5,,0,17.8,14.5,3.3,3.3
12/15/2014,ZYD-CU7,21,1,,,,,,1,23.8,0,23.8,23.8
12/19/2014,ZYD-CU7,21,1,,,,,,1,23.8,0,23.8,23.8
7/27/2015,ZYD-CU7,21,1,1,,,,,1,41.6,0,41.6,41.6
7/31/2015,ZYD-CU7,21,,1,,,15.52,,0,17.8,15.52,2.28,2.28
8/24/2015,ZYD-CU7,21,1,1,,,15.1,,0,41.6,15.1,26.5,26.5
8/25/2015,ZYD-CU7,21,1,1,,,12.15,,0,41.6,12.15,29.45,29.45
12/26/2015,ZYD-CU7,21,1,1,,7.25,,,0,41.6,7.25,34.35,34.35
1/21/2016,ZYD-CU7,21,1,1,,3.57,,,0,41.6,3.57,38.03,38.03
2/13/2016,ZYD-CU7,21,1,1,,14.27,,,0,41.6,14.27,27.33,27.33
3/26/2016,ZYD-CU7,21,,2,,,8.9,,0,35.6,8.9,26.7,26.7
6/6/2016,ZYD-CU7,21,,1,,,14.25,,0,17.8,14.25,3.55,3.55
6/14/2016,ZYD-CU7,21,1,1,,,13.15,,0,41.6,13.15,28.45,28.45
7/2/2016,ZYD-CU7,21,1,1,,,,,1,41.6,0,41.6,41.6
7/12/2016,ZYD-CU7,21,2,,,18.6,10.4,,0,47.6,29,18.6,18.6
7/15/2016,ZYD-CU7,21,2,,,,,,1,47.6,0,47.6,47.6
7/18/2016,ZYD-CU7,21,1,,,10.7,,,0,23.8,10.7,13.1,13.1
7/26/2016,ZYD-CU7,21,1,1,,,,,1,41.6,0,41.6,41.6
7/29/2016,ZYD-CU7,21,,2,,,8.8,,0,35.6,8.8,26.8,26.8
10/2/2016,ZYD-CU7,21,,2,,,18.4,,0,35.6,18.4,17.2,17.2
10/18/2016,ZYD-CU7,21,,2,,,14.8,,0,35.6,14.8,20.8,20.8
10/19/2016,ZYD-CU7,21,,2,,,5.8,,0,35.6,5.8,29.8,29.8
12/29/2014,ZYD-CU8,21,1,1,,,,,1,41.6,0,41.6,41.6
3/7/2015,ZYD-CU8,21,1,1,,,22.48,,0,41.6,22.48,19.12,19.12
6/8/2015,ZYD-CU8,21,,1,,,9.89,,0,17.8,9.89,7.91,7.91
6/11/2015,ZYD-CU8,21,,1,,,,,1,17.8,0,17.8,17.8
6/15/2015,ZYD-CU8,21,1,,,21.22,,,0,23.8,21.22,2.58,2.58
6/25/2015,ZYD-CU8,21,1,,,2.59,,,0,23.8,2.59,21.21,21.21
8/24/2015,ZYD-CU8,21,1,1,,,14.44,,0,41.6,14.44,27.16,27.16
12/5/2015,ZYD-CU8,21,1,,,23.1,,,0,23.8,23.1,0.7,0.7
1/13/2016,ZYD-CU8,21,1,1,,,15.24,,0,41.6,15.24,26.36,26.36
3/26/2016,ZYD-CU8,21,,2,,,22.6,,0,35.6,22.6,13,13
4/19/2016,ZYD-CU8,21,1,1,,,17.4,,0,41.6,17.4,24.2,24.2
6/7/2016,ZYD-CU8,21,,1,,,15.1,,0,17.8,15.1,2.7,2.7
6/8/2016,ZYD-CU8,21,,1,,,7.75,,0,17.8,7.75,10.05,10.05
7/12/2016,ZYD-CU8,21,1,1,,20.4,,,0,41.6,20.4,21.2,21.2
7/15/2016,ZYD-CU8,21,1,1,,,,,1,41.6,0,41.6,41.6
7/18/2016,ZYD-CU8,21,1,1,,16.8,7.2,,0,41.6,24,17.6,17.6
7/20/2016,ZYD-CU8,21,1,,1,8.2,,,0,31,8.2,22.8,22.8
7/26/2016,ZYD-CU8,21,1,1,,,,,1,41.6,0,41.6,41.6
7/29/2016,ZYD-CU8,21,1,,1,8.4,,,0,31,8.4,22.6,22.6
8/27/2016,ZYD-CU8,21,1,,,18.6,,,0,23.8,18.6,5.2,5.2
10/2/2016,ZYD-CU8,21,1,1,,32.8,,,0,41.6,32.8,8.8,8.8
10/18/2016,ZYD-CU8,21,1,1,,,15.15,,0,41.6,15.15,26.45,26.45
10/26/2016,ZYD-CU8,21,,,1,,,5.1,0,7.2,5.1,2.1,2.1
1/12/2015,GXZ-CU1,15,,,1,,,,1,7.2,0,7.2,7.2
9/28/2016,GXZ-CU1,15,,,1,,,4.2,0,7.2,4.2,3,3
8/4/2015,GXZ-CU1CU0,15,,1,,,6.1,,0,17.8,6.1,11.7,11.7
12/9/2014,GXZ-CU1CU0CU0,8,,1,,,5.01,,0,17.8,5.01,12.79,12.79
12/15/2014,GXZ-CU1CU0CU0,8,,1,,,,,1,17.8,0,17.8,17.8
12/24/2014,GXZ-CU1CU0CU0,8,1,1,,24.32,,,0,41.6,24.32,17.28,17.28
1/12/2015,GXZ-CU1CU0CU0,8,,1,,,9.8,,0,17.8,9.8,8,8
1/13/2015,GXZ-CU1CU0CU0,8,,1,,,10.8,,0,17.8,10.8,7,7
1/30/2015,GXZ-CU1CU0CU0,8,,1,,,,,1,17.8,0,17.8,17.8
2/6/2015,GXZ-CU1CU0CU0,8,,1,1,,6.12,,0,25,6.12,18.88,18.88
3/3/2015,GXZ-CU1CU0CU0,8,,1,,,7.67,,0,17.8,7.67,10.13,10.13
3/12/2015,GXZ-CU1CU0CU0,8,1,,,,,,1,23.8,0,23.8,23.8
3/23/2015,GXZ-CU1CU0CU0,8,,1,,,8.7,,0,17.8,8.7,9.1,9.1
6/8/2015,GXZ-CU1CU0CU0,8,,,1,,,,1,7.2,0,7.2,7.2
6/11/2015,GXZ-CU1CU0CU0,8,,1,,,5.78,,0,17.8,5.78,12.02,12.02
6/15/2015,GXZ-CU1CU0CU0,8,,1,,,,,1,17.8,0,17.8,17.8
7/13/2015,GXZ-CU1CU0CU0,8,,1,,,3.18,,0,17.8,3.18,14.62,14.62
7/15/2015,GXZ-CU1CU0CU0,8,,1,,,4.45,,0,17.8,4.45,13.35,13.35
7/25/2015,GXZ-CU1CU0CU0,8,,1,,,5.33,,0,17.8,5.33,12.47,12.47
8/4/2015,GXZ-CU1CU0CU0,8,,1,,,6.52,,0,17.8,6.52,11.28,11.28
8/6/2015,GXZ-CU1CU0CU0,8,,1,,,5.3,,0,17.8,5.3,12.5,12.5
9/1/2015,GXZ-CU1CU0CU0,8,,1,,,8.68,,0,17.8,8.68,9.12,9.12
11/7/2015,GXZ-CU1CU0CU0,8,,,1,,,6,0,7.2,6,1.2,1.2
2/6/2016,GXZ-CU1CU0CU0,8,,1,,,7.74,,0,17.8,7.74,10.06,10.06
2/26/2016,GXZ-CU1CU0CU0,8,,1,,,6.37,,0,17.8,6.37,11.43,11.43
6/23/2016,GXZ-CU1CU0CU0,8,,1,,,4.5,,0,17.8,4.5,13.3,13.3
9/6/2016,GXZ-CU1CU0CU0,8,,1,,,7.3,,0,17.8,7.3,10.5,10.5
10/6/2016,GXZ-CU1CU0CU0,8,,1,,,6.3,,0,17.8,6.3,11.5,11.5
11/18/2016,GXZ-CU1CU0CU0,8,,,1,,,13.2,0,7.2,13.2,0,0
9/21/2015,GXZ-CU1CU0CU1,8,1,,,6.13,,,0,23.8,6.13,17.67,17.67
10/24/2016,GXZ-CU1CU0CU1,8,,1,,,5.3,,0,17.8,5.3,12.5,12.5
2/12/2015,GXZ-CU1CU0CU2,8,1,,,15.98,,,0,23.8,15.98,7.82,7.82
2/19/2015,GXZ-CU1CU0CU2,8,1,,,17.68,,,0,23.8,17.68,6.12,6.12
6/8/2015,GXZ-CU1CU0CU2,8,,1,,,10.16,,0,17.8,10.16,7.64,7.64
6/11/2015,GXZ-CU1CU0CU2,8,,1,,,,,1,17.8,0,17.8,17.8
6/22/2015,GXZ-CU1CU0CU2,8,1,,,3.15,,,0,23.8,3.15,20.65,20.65
6/30/2015,GXZ-CU1CU0CU2,8,1,,,10.32,,,0,23.8,10.32,13.48,13.48
12/7/2015,GXZ-CU1CU0CU2,8,1,1,,,4.1,,0,41.6,4.1,37.5,37.5
12/15/2015,GXZ-CU1CU0CU2,8,1,1,,5.26,,,0,41.6,5.26,36.34,36.34
